Project Full Code,Activity Name,Quantity,Input Type,Section,Drilled Meters
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,1,Actual,p4,36.5
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,p1,30.3
P5011,P5011 ‣ Stone Column ‣ 0,30,Actual,1,225
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,1,55
P487,P487 ‣ Secant Pile ‣ 4,13,Actual,1,81
P486,P486 ‣ Excavation to Final Pit ‣ 0,175,Actual,,
P486,P486 ‣ Excavation to Final Pit ‣ 0,320,Actual,,
P5003-S,P5003-S ‣ Secant Pile ‣ 1,4,Actual,1-Jan,132
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,4,Actual,3*,52
P4112,P4112 ‣ Soldier Pile (H. Beams) ‣ 0,25,Actual,1,
P4112,P4112 ‣ Supply of Concrete Panel ‣ 0,45,Actual,,
P452,P452 ‣ Secant Pile ‣ 0,4,Actual,4,68
P480,P480 ‣ C.Piles 900mm ‣ 0,1,Actual,P3-A,
P480,P480 ‣ C.Piles 900mm ‣ 0,1,Actual,P4-A,
P480,P480 ‣ C.Piles 900mm ‣ 0,2,Actual,P5-C,
P487,P487 ‣ Excavation to General PL ‣ 1,816.67,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,9,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,21,Actual,1,336
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,4,Actual,P2,140.5
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,3,Actual,P5,109.3
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,2,Actual,P6,72.6
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,1,Actual,P4,36.5
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,2,Actual,P1,61
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,P1-A,33.3
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,P7,26.5
P5011,P5011 ‣ Stone Column ‣ 0,25,Actual,1,187.5
P5011,P5011 ‣ Plate Load Test ‣ 0,2,Actual,1,0
P5004-72-P,P5004-72-P ‣ Mobilization ‣ 0,1,Actual,,
P5004-73-P,P5004-73-P ‣ Mobilization ‣ 0,1,Actual,,
P5003-S,P5003-S ‣ Guide Wall ‣ 2,46,Actual,1-Jan,0
P5003-S,P5003-S ‣ Guide Wall ‣ 1,58,Actual,58 1-1,0
P5003-S,P5003-S ‣ Secant Pile ‣ 1,2,Actual,2soft piles 1-1,110
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,2,Actual,1,24
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,4,Actual,3*,52
P4112,P4112 ‣ Soldier Pile (H. Beams) ‣ 0,7,Actual,1,
P480,P480 ‣ C.Piles 900mm ‣ 0,2,Actual,P4-A,
P487,P487 ‣ Excavation to General PL ‣ 1,700,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,12,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,37,Actual,1,592
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,4,Actual,P2,140.4
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,1,Actual,P4,36.6
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,5,Actual,P5,181.2
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,2,Actual,P1,60.9
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,P1-A,33.5
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,2,Actual,P7,52.5
P5011,P5011 ‣ Stone Column ‣ 0,30,Actual,1,225
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,1,55
P487,P487 ‣ Secant Pile ‣ 4,9,Actual,1,36
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,6,Actual,sec 2-2 (303) hard &(294-291) soft  - sec 1-1(288-285-282) soft,105
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,2,Actual,1,24
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,4,Actual,3*,52
P487,P487 ‣ Excavation to General PL ‣ 1,233.33,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,16,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,35,Actual,1,560
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,5,Actual,p2,175.6
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,1,Actual,p5,36.5
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,1,Actual,p6,36.5
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,4,Actual,p1,121.2
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,2,Actual,p7,52.5
P5004-72-P,P5004-72-P ‣ Site Preliminaries ‣ 0,1,Actual,,
P5004-73-P,P5004-73-P ‣ Site Preliminaries ‣ 0,1,Actual,,
P5011,P5011 ‣ Stone Column ‣ 0,26,Actual,1,195
P479,P479 ‣ Secant Pile ‣ 0,10,Actual,1,63
P487,P487 ‣ Secant Pile ‣ 4,6,Actual,1a,60
P369,P369 ‣ Anchoring ‣ 0,21,Actual,,
P487,P487 ‣ Excavation to General PL ‣ 3,145.83,Actual,,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,9,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,33,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,33,Actual,1,528
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,9,Actual,2P2 + 6P5 +1P6,322
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,5,Actual,3P1 + 2P7,172
P5005,P5005 ‣ Post-CPT ‣ 0,6,Actual,1,0
P5011,P5011 ‣ Stone Column ‣ 0,15,Actual,1,112.5
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,2,55
P487,P487 ‣ Secant Pile ‣ 4,5,Actual,1,45
P495,P495 ‣ Supply & Installation of Concrete Panels ‣ 0,30,Actual,1,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,9,Actual,sec 1-1 (322-319) hard & sec 2-2 (316-311-308-305-302) hard - (298-295) soft,135
P495,P495 ‣ Supply & Installation of Concrete Panels ‣ 0,32,Actual,1,
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,7,Actual,1,84
P487,P487 ‣ Excavation to General PL ‣ 3,262.5,Actual,,
P493,P493 ‣ Caliper Logging Test ‣ 0,9,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,26,Actual,1,416
P498,P498 ‣ Post-CPT ‣ 0,6,Actual,1,0
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,5,Actual,3P2 &1P5 & 1P6,177
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,5,Actual,4P1 & 1P7,147
P5011,P5011 ‣ Stone Column ‣ 0,19,Actual,1,142.5
P479,P479 ‣ Secant Pile ‣ 0,11,Actual,1,99
P479,P479 ‣ Capping Beam ‣ 0,24,Actual,1,
P484,P484 ‣ Excavation Above WL ‣ 1,601,Actual,0,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,4,Actual,sec 1-1 (323-320) Hard & sec 2-2 (317-314) Hard,60
P5003-S,P5003-S ‣ Guide Wall ‣ 2,59,Actual,"1-1 38lm , 3-3 21lm",0
P487,P487 ‣ Excavation to General PL ‣ 4,875,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,3,Actual,,
P493,P493 ‣ Static Test ‣ 0,1,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,16,Actual,1,256
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,6,Actual,P5,216
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,2,Actual,P2,72
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,5,Actual,P1,150
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,P7,26
P5011,P5011 ‣ Stone Column ‣ 0,8,Actual,1,60
P452,P452 ‣ Secant Pile ‣ 0,3,Actual,4,51
P487,P487 ‣ Secant Pile ‣ 4,5,Actual,1a,30
P484,P484 ‣ Soldier Pile (H. Beams) ‣ 1,14,Actual,0,168
P369,P369 ‣ Integrity Test ‣ 0,23,Actual,,
P4107,P4107 ‣ Post-CPT ‣ 0,4,Actual,1,0
P485,P485 ‣ Design & Shop Drawings - Soil Improvement ‣ 0,1,Actual,,
P487,P487 ‣ Excavation to General PL ‣ 4,525,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,9,Actual,,
P493,P493 ‣ Static Test ‣ 0,1,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,15,Actual,1,240
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,4,Actual,P2,140
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,1,Actual,P1,30
P5011,P5011 ‣ Mobilization Works -Soil Improvement ‣ 0,1,Actual,1,0
P5011,P5011 ‣ Design & Shop Drawings - Soil Improvement ‣ 0,1,Actual,,
P479,P479 ‣ Secant Pile ‣ 0,9,Actual,1,108
P487,P487 ‣ Secant Pile ‣ 4,10,Actual,1a,70
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,5,Actual,sec 1-1(337-334-331-328-325) hard,75
P5003-S,P5003-S ‣ Guide Wall ‣ 1,53,Actual,1,0
P5003-S,P5003-S ‣ Guide Wall ‣ 2,40,Actual,1,0
P4107,P4107 ‣ Post-CPT ‣ 0,8,Actual,1,0
P473,P473 ‣ Supply & Installation of Concrete Panels ‣ 0,30,Actual,1,
P487,P487 ‣ Excavation to General PL ‣ 3,175,Actual,,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,9,Actual,2,
P492,P492 ‣ Sonic Test ‣ 0,8,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,19,Actual,1,304
P487,P487 ‣ Secant Pile ‣ 4,7,Actual,3,
P493,P493 ‣ Deep Well Installation ‣ 0,7,Actual,Dewatering piles ,138
P484,P484 ‣ Excavation Above WL ‣ 1,375,Actual,0,
P486,P486 ‣ Excavation to Final Pit ‣ 0,320,Actual,,
P486,P486 ‣ Excavation to Final Pit ‣ 0,2015,Actual,,
P486,P486 ‣ Excavation to Final Pit ‣ 0,649,Actual,,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,0,Actual,0,0
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,6,Actual,1,48
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,6,Actual,2,24
P468-P,P468-P ‣ Static Test ‣ 0,1,Actual,1,0
P473,P473 ‣ Supply & Installation of Concrete Panels ‣ 0,35,Actual,1,
P487,P487 ‣ Excavation to General PL ‣ 4,466.67,Actual,0,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,27,Actual,3,
P493,P493 ‣ C.Piles 1000mm ‣ 0,1,Actual,P4,29.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P2,52
P498,P498 ‣ Vibro Compaction ‣ 0,16,Actual,1,256
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,3,Actual,P2,105
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,4,Actual,P1,120
P5005,P5005 ‣ Vibro Compaction ‣ 0,32,Actual,1,480
P5005,P5005 ‣ Vibro Compaction ‣ 0,12,Actual,1,180
P452,P452 ‣ Secant Pile ‣ 0,6,Actual,1,66
P479,P479 ‣ Secant Pile ‣ 0,12,Actual,1,108
P484,P484 ‣ Soldier Pile (H. Beams) ‣ 1,11,Actual,0,132
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,5,Actual,SEC 2-2 (301-304-307-310-313) Hard,75
P4104-606 & 707,P4104-606 & 707 ‣ Guide Wall ‣ 0,12,Actual,3*,
P4104-909,P4104-909 ‣ Guide Wall ‣ 0,16,Actual,1*,
P468-P,P468-P ‣ Integrity Test ‣ 0,44,Actual,1,0
P468-P,P468-P ‣ Integrity Test ‣ 0,34,Actual,1,0
P468-P,P468-P ‣ Sonic Test ‣ 0,9,Actual,1,0
P473,P473 ‣ Secant Pile ‣ 0,8,Actual,3,88
P487,P487 ‣ Excavation to General PL ‣ 3,116.67,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 4,13,Actual,2a`,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 4,3,Actual,3b,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,18,Actual,,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,3,Actual,3c,
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P5,65
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P4,60.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,6,Actual,P2,183
P498,P498 ‣ Vibro Compaction ‣ 0,13,Actual,1,208
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,2,Actual,p2,70
P5002-P,P5002-P ‣ C.Piles 1200mm ‣ 0,4,Actual,4,123
P5005,P5005 ‣ Vibro Compaction ‣ 0,16,Actual,1,240
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,2,55
P476,P476 ‣ Activation of Dewatering ‣ 0,1,Actual,,
P476,P476 ‣ Deep Well Installation ‣ 0,1,Actual,,
P487,P487 ‣ Secant Pile ‣ 4,9,Actual,3a,
P5003-S,P5003-S ‣ Guide Wall ‣ 1,35,Actual,1,0
P5003-S,P5003-S ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,3,Actual,SEC2-2  (303-300-296) Soft,45
P5003-S,P5003-S ‣ Mobilization ‣ 0,1,Actual,,
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,4,Actual,1,48
P485,P485 ‣ Stone Column ‣ 0,6,Actual,1,27
P487,P487 ‣ Excavation to General PL ‣ 4,525,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 3,17,Actual,2a,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 4,7,Actual,2a,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 4,3,Actual,2a`,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 1,3,Actual,,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,9,Actual,3,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,4,Actual,2,
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P4,90
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P2,78.6
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P5,97.5
P498,P498 ‣ Vibro Compaction ‣ 0,17,Actual,1,272
P5002-P,P5002-P ‣ C.Piles 1000mm ‣ 0,4,Actual,p2,140
P5005,P5005 ‣ Vibro Compaction ‣ 0,20,Actual,1,300
P479,P479 ‣ Secant Pile ‣ 0,12,Actual,1,99
P493,P493 ‣ Deep Well Installation ‣ 0,3,Actual,Dw1,18.6
P484,P484 ‣ Excavation Above WL ‣ 1,550,Actual,0,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,15,Actual,SEC1-1 & SEC2-2 (322-319-326-313-310-307-304-301)  Soft & (344-341-338-335-332-329-326) Hard,225
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,10,Actual,1,120
P468-P,P468-P ‣ Static Test ‣ 0,1,Actual,1,0
P473,P473 ‣ Soldier Pile (H. Beams) ‣ 0,44,Actual,1,
P485,P485 ‣ Stone Column ‣ 0,27,Actual,1,121.5
P487,P487 ‣ Excavation to General PL ‣ 3,495.83,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,3,Actual,3a,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 3,6,Actual,3b`,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 3,3,Actual,2a,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,32,Actual,2,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,4,Actual,2,
P492,P492 ‣ Integrity Test ‣ 0,23,Actual,,
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P4,59.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P5,97.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P2,78.7
P498,P498 ‣ Vibro Compaction ‣ 0,17,Actual,1,272
P5005,P5005 ‣ Vibro Compaction ‣ 0,28,Actual,1,420
P452,P452 ‣ Secant Pile ‣ 0,8,Actual,2,88
P479,P479 ‣ Secant Pile ‣ 0,11,Actual,1,108
P487,P487 ‣ Guide Wall ‣ 2,47,Actual,1`,
P487,P487 ‣ Guide Wall ‣ 4,25,Actual,,
P493,P493 ‣ Deep Well Installation ‣ 0,1,Actual,Cw1,22
P5002-P,P5002-P ‣ Mobilization ‣ 0,1,Actual,,
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,11,Actual,1,132
P311,P311 ‣ Excavation Above WL ‣ 2,796,Actual,,
P473,P473 ‣ Supply & Installation of Concrete Panels ‣ 0,12,Actual,1,
P485,P485 ‣ Stone Column ‣ 0,32,Actual,,
P487,P487 ‣ Excavation to General PL ‣ 3,320.83,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,18,Actual,3a,
P487,P487 ‣ Supply & Installation of Concrete Panels ‣ 2,20,Actual,2,
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P5,97.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,4,Actual,P4,120.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,1,Actual,P2,26
P498,P498 ‣ Vibro Compaction ‣ 0,18,Actual,1,288
P5005,P5005 ‣ Vibro Compaction ‣ 0,29,Actual,1,435
P452,P452 ‣ Secant Pile ‣ 0,3,Actual,4,51
P452,P452 ‣ Secant Pile ‣ 0,3,Actual,1,33
P479,P479 ‣ Secant Pile ‣ 0,12,Actual,1,0
P487,P487 ‣ Secant Pile ‣ 4,7,Actual,1a,70
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,8,Actual,SEC1-1 (334-331-328-325) soft  & (348-345-342-339) Hard,120
P311,P311 ‣ Deep Well Installation ‣ 0,2,Actual,,
P473,P473 ‣ Secant Pile ‣ 0,8,Actual,3,88
P485,P485 ‣ Stone Column ‣ 0,23,Actual,1,103.5
P487,P487 ‣ Excavation to General PL ‣ 3,233.33,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,10,Actual,2,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,5,Actual,3,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,8,Actual,3a,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,1,Actual,3,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,1,Actual,2,
P493,P493 ‣ C.Piles 1000mm ‣ 0,1,Actual,P5,32.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,5,Actual,P4,149.2
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P2,51
P493,P493 ‣ Dynamic Test ‣ 0,4,Actual,,
P493,P493 ‣ Static Test ‣ 0,1,Actual,,
P498,P498 ‣ Vibro Compaction ‣ 0,13,Actual,1,208
P5005,P5005 ‣ Vibro Compaction ‣ 0,27,Actual,1,405
P452,P452 ‣ Secant Pile ‣ 0,3,Actual,4,51
P484,P484 ‣ Excavation Above WL ‣ 2,340,Actual,0,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,18,Actual,SEc1-1 & SEC 2-2 (355-352-349-346-343-340) Hard & (336-333-330-327-324-321-318-315-312-309-307-305)Soft ,270
P484,P484 ‣ Excavation Above WL ‣ 2,580,Actual,0,
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,9,Actual,1,108
P311,P311 ‣ Excavation Above WL ‣ 2,796,Actual,,
P473,P473 ‣ Soldier Pile (H. Beams) ‣ 0,15,Actual,1,0
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,14,Actual,1,
P485,P485 ‣ Stone Column ‣ 0,33,Actual,1,148.5
P487,P487 ‣ Excavation to General PL ‣ 3,116.67,Actual,0,
P493,P493 ‣ C.Piles 1000mm ‣ 0,4,Actual,P5,130
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P4,89.5
P498,P498 ‣ Vibro Compaction ‣ 0,3,Actual,1,48
P5005,P5005 ‣ Vibro Compaction ‣ 0,0,Actual,1,0
P452,P452 ‣ Secant Pile ‣ 0,8,Actual,2,96
P452,P452 ‣ Secant Pile ‣ 0,1,Actual,1,22
P479,P479 ‣ Secant Pile ‣ 0,12,Actual,4 hard + 8 soft ,120
P484,P484 ‣ Excavation Above WL ‣ 2,530,Actual,0,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,15,Actual,SEC1-1 & Sec2-2 (342-339-335-332-329-326-323-320-317-314-311-308-305) Soft & (361-358) Hard,225
P484,P484 ‣ Excavation Above WL ‣ 2,375,Actual,0,
P484,P484 ‣ Excavation Above WL ‣ 3,213,Actual,0,
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,9,Actual,1,108
P311,P311 ‣ Deep Well Installation ‣ 0,3,Actual,,
P4104-909,P4104-909 ‣ Supply of Concrete Panel ‣ 0,60,Actual,,
P4107,P4107 ‣ Vibro Compaction ‣ 0,27,Actual,1,351
P473,P473 ‣ Secant Pile ‣ 0,8,Actual,3,88
P476,P476 ‣ Zone Load Test ‣ 0,1,Actual,,
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,3,Actual,2,
P485,P485 ‣ Stone Column ‣ 0,38,Actual,1,171
P487,P487 ‣ Excavation to General PL ‣ 3,1283.33,Actual,0,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,2,Actual,3c,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,2,Actual,3,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 1,6,Actual,2,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,2,Actual,3,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,15,Actual,2,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,2,Actual,2,
P487,P487 ‣ Soldier Pile (H. Beams) ‣ 2,3,Actual,3c,
P492,P492 ‣ Integrity Test ‣ 0,19,Actual,,
P492,P492 ‣ Sonic Test ‣ 0,2,Actual,,
P493,P493 ‣ C.Piles 1000mm ‣ 0,7,Actual,P4,210
P493,P493 ‣ C.Piles 1000mm ‣ 0,1,Actual,P5,32.5
P5005,P5005 ‣ Vibro Compaction ‣ 0,5,Actual,1,75
P452,P452 ‣ Secant Pile ‣ 0,2,Actual,4,51
P479,P479 ‣ Secant Pile ‣ 0,12,Actual,soft piles ,120
P311,P311 ‣ Excavation Above WL ‣ 2,796,Actual,,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,11,Actual,SEC1-1 (368-365-363-360-357-354-350-347) Hard & (344-341-338) soft ,165
P484,P484 ‣ Excavation Above WL ‣ 2,258,Actual,0,
P484,P484 ‣ Excavation Above WL ‣ 2,177,Actual,0,
P311,P311 ‣ Deep Well Installation ‣ 0,3,Actual,,
P4104-909,P4104-909 ‣ Supply of Concrete Panel ‣ 0,50,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,9,Actual,,
P468-P,P468-P ‣ Dynamic Test ‣ 0,3,Actual,1,0
P473,P473 ‣ Soldier Pile (H. Beams) ‣ 0,11,Actual,1,
P485,P485 ‣ Stone Column ‣ 0,31,Actual,1,139.5
P487,P487 ‣ Excavation to General PL ‣ 3,641.67,Actual,0,
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P4,90.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P5,65
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P1,75
P5005,P5005 ‣ Mobilization Works -Soil Improvement ‣ 0,1,Actual,1,0
P5005,P5005 ‣ Site Preliminaries -Soil Improvement ‣ 0,1,Actual,,
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,15,Actual,SEC1-1 (381-378-375-372-369-366-363-360-357-354-351) Hard  & (343-340-346-337) soft ,225
P484,P484 ‣ Capping Beam ‣ 2,42,Actual,0,
P311,P311 ‣ Deep Well Installation ‣ 0,3,Actual,,
P4104-909,P4104-909 ‣ Supply of Concrete Panel ‣ 0,50,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,10,Actual,,
P473,P473 ‣ Secant Pile ‣ 0,7,Actual,3,77
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,4,Actual,3-Mar,
P485,P485 ‣ Stone Column ‣ 0,28,Actual,1,126
P487,P487 ‣ Excavation to General PL ‣ 2,933.33,Actual,,
P493,P493 ‣ C.Piles 1000mm ‣ 0,6,Actual,P4,175.3
P493,P493 ‣ C.Piles 1000mm ‣ 0,1,Actual,P5,32.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P1,50
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,1,55
P479,P479 ‣ Secant Pile ‣ 0,5,Actual,SOFT PILES ,50
P493,P493 ‣ Deep Well Installation ‣ 0,2,Actual,Dewatering pile ,42
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,8,Actual,Sec1-1 (385-382-379-376-373-370-367-364)  Hard,120
P484,P484 ‣ Excavation Above WL ‣ 2,175,Actual,0,
P4112,P4112 ‣ Mobilization ‣ 0,1,Actual,,
P311,P311 ‣ Strut Work ‣ 1,1,Actual,,
P4104-909,P4104-909 ‣ Supply of Concrete Panel ‣ 0,50,Actual,1,0
P4112,P4112 ‣ Design & Shop Drawings ‣ 0,1,Actual,,
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,10,Actual,,
P473,P473 ‣ Secant Pile ‣ 0,7,Actual,2,70
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,9,Actual,2,
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,14,Actual,3,
P485,P485 ‣ Stone Column ‣ 0,24,Actual,1,108
P487,P487 ‣ Excavation to General PL ‣ 1,525,Actual,,
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P1,75.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,2,Actual,P5,65.5
P493,P493 ‣ C.Piles 1000mm ‣ 0,3,Actual,P4,90.5
P452,P452 ‣ Secant Pile ‣ 0,2,Actual,1,22
P452,P452 ‣ Secant Pile ‣ 0,5,Actual,2,55
P466-F09,P466-F09 ‣ Secant Pile ‣ 0,14,Actual,SEC 1-1   (386-383-380-377-374-371) hard  (366-363-360-357-354-351-348-345),210
P484,P484 ‣ Excavation Above WL ‣ 2,175,Actual,0,
P484,P484 ‣ Capping Beam ‣ 2,21,Actual,0,
P5003-P,P5003-P ‣ C.Piles 750mm ‣ 2,2,Actual,P-4,46
P4104-606 & 707,P4104-606 & 707 ‣ Secant Pile ‣ 0,13,Actual,1,156
P311,P311 ‣ Strut Work ‣ 1,1,Actual,,
P4107,P4107 ‣ Vibro Compaction ‣ 0,18,Actual,1,234
P4107,P4107 ‣ Vibro Compaction ‣ 0,16,Actual,1,351
P427,P427 ‣ Soldier Pile (H. Beams) ‣ 0,10,Actual,,
P473,P473 ‣ Secant Pile ‣ 0,6,Actual,3,66
P480,P480 ‣ Supply & Installation of Concrete Panels ‣ 0,6,Actual,sec.2-2,
